OBJECTID,AGENCYNAME,SOURCE,AGENCYUNIQUEID,LASTMODIFIEDDATE,MODIFIEDBY,SOURCECOMMENTS,Date_Data_Applies_To,GlobalID
217,Turlock  City Of Water Service Area,SCRO,2524,2016-05-23T14:21:08.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{000812F0-8283-413B-8D7E-77C2022C573D}
219,Cutler Public Utilities District,SCRO,668,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7111F9DE-8A93-4833-A13E-F642C5E89602}
220,Crows Landing Community Service District,SCRO,656,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{E1AD0DDB-A236-4945-9E07-3590817190F8}
222,Del Este Water Company,SCRO,689,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{1F5E8AFD-50D0-4886-BCBA-25579C02E826}
223,Del Rey Community Services District,SCRO,707,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{E34343F6-EFBB-485F-9DE6-CE3C884ADB64}
224,Denair Community Service District,SCRO,719,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{0B149154-D1D6-4827-858E-BC4876BC22CE}
225,Delhi County Water District,SCRO,716,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{70F254C1-E55B-47D7-A1B2-D8256047F234}
226,Earlimart Public Utilities District,SCRO,773,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{33DE74A0-29E1-42B4-A2F0-4DD6CDFC6DE8}
227,East Niles Community Services District,SCRO,784,2017-05-03T10:15:21.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{DDCFE721-7339-495D-949C-FBF725DD0D60}
228,Fish Camp Mutual Water Company,SCRO,898,2016-07-27T12:21:27.000Z,WARNOLD,,2013-11-07T00:00:00.000Z,{C2610588-C36B-4F18-8E7A-E66557B35BA9}
230,Hacienda Water District,SCRO,1118,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{7469FB0F-A5F0-4A31-8564-4DF0F9A33DFE}
232,Hilmar County Water District,SCRO,1183,2016-05-23T15:04:10.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{444F356D-4535-4BE2-9983-EC043C936366}
233,Home Garden Community Service District In Hanford,SCRO,1192,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{0E25D95E-1014-4D37-9BED-2960D8058221}
234,Ivanhoe Public Utilities District,SCRO,1249,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{13D95522-0ECD-42E2-ADFE-F9EE028FFA72}
235,Kettleman City Community Service District,SCRO,1290,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{E61518E9-EF31-4C06-B683-98C5F999C606}
236,Keene Water District,SCRO,1280,2017-05-03T10:32:08.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{320ADD48-7435-4A1D-A7A0-57EF1B2DEE37}
237,Keyes Community Service District,SCRO,1291,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{9733BE85-615B-43F9-B327-504E5A0E473D}
238,Lake Don Pedro Community Service District,SCRO,1349,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{A55E6B0C-9A39-4D27-B86D-77B0AC4EB45E}
239,Lamont Public Utility District,SCRO,1371,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{74896EE5-6172-4774-B5BD-490C07A03BFE}
240,Lebec County Water District,SCRO,1407,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{A22B15AC-9D18-4B0C-912E-A97790EA75E8}
242,North Of The River Municipal Water District,SCRO,1749,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{9DF3F0CC-0260-49E5-A6DB-47F586490591}
243,Midway Community Services District,SCRO,1608,2016-05-23T15:33:07.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{4270083B-3345-4D88-AAED-F0A6F9C8E818}
244,Mesa Water District,SCRO,1597,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{9F1F2CA3-4D6C-4C1C-8FDA-FD6F43F55FE5}
245,Oildale Mutual Water Company,SCRO,1782,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{B782A131-946D-4804-AABE-1F8DED47D8D5}
246,Pinedale Community Water District,SCRO,1914,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{A7A3644B-AD2D-482F-ADF2-6FD97D164346}
247,Plainview Public Utilities District,SCRO,1931,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{EA2519E1-F46B-4D15-BB7A-A637A5569159}
248,Planada Community Service District,SCRO,1932,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{A56BC4DC-081E-4462-BE6F-3C5024318555}
249,Pond Poso Improvement District,SCRO,1946,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{C34FEFA8-CD09-446C-87BF-1A43AC3F5784}
250,Ponderosa Basin Mutual Water Company,SCRO,1947,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{D301465B-F7C2-47CC-8200-4021B7805A44}
251,Rancho Terra Bella,SCRO,2011,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{AB0D6194-4EC4-4704-AC78-49A36E945AB1}
252,Quail Valley Water District,SCRO,1982,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{78290BE0-8F5C-45CF-8B5F-68F49BCB5BDF}
253,Poplar Community Service District,SCRO,1952,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{C28BB825-A7EA-4676-984C-20F19D696613}
254,Reclamation District No 2064 River Junction,SCRO,2025,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{570980D4-BCDD-42CA-A69F-96E75D3ABA5D}
255,Riverdale Public Utility District,SCRO,2077,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{CD0BCF5C-BF05-4C88-9791-ED113D93F283}
256,South Delta Water Agency,SCRO,2335,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{666D5A88-BD46-47EB-8374-97EEFD36EBDA}
258,Sierra Cedars Community Service District,SCRO,2284,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{8C3FE78F-E38A-4928-9307-106BB439679B}
260,Sultana Community Services District,SCRO,2407,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{F8F6D151-CA28-469B-BC73-8562459F27C2}
261,Arvin Community Service District,SCRO,102,2017-05-03T08:55:46.000Z,SERYSIAN,updated shapefiles,2013-11-07T00:00:00.000Z,{D2510BDD-EC8C-4333-858D-51675276D5BD}
263,Tipton Community Service District,SCRO,2481,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{94AFE3D3-8629-456F-BAAD-4B8D94206E99}
264,Yosemite - Alpine Community Service District,SCRO,2783,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{9F44EBC1-C053-464D-9645-FA419FB9279F}
266,Three Rivers Community Service District,SCRO,2471,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{CF2E4402-BAAD-4B17-A24E-DB9D11B0E879}
272,Buttonwillow Community Water District,SCRO,305,2016-05-23T13:59:57.000Z,SERYSIAN,,2013-11-07T00:00:00.000Z,{C0A339BC-CE94-4733-8506-51346150C16B}
276,East Bay Municipal Utility District,USBR-Federal,775,2016-07-27T09:48:55.000Z,WARNOLD,,2010-08-31T00:00:00.000Z,{17B6AAA9-4BEF-423E-8212-46CD0D332EFA}
280,Fresno County Waterworks District No 41,USBR-Federal,955,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{7AF8992E-97BC-4688-8E45-F3AC6CFAA737}
298,Kaweah Delta Water Conservation District,USBR-Federal,1278,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{D6F406C5-16E7-433B-9287-1031BFF9232E}
299,Pioneer Water Company,USBR-Federal,1921,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{71A90863-4F59-4433-8AA7-5E95E80F8570}
303,Rag Gulch Water District,USBR-Federal,1989,2016-05-23T15:43:31.000Z,SERYSIAN,,2010-08-31T00:00:00.000Z,{36C3237B-2EE3-42C5-8556-ED2CB1C44472}
304,Santa Ynez River Water Conservation District,USBR-Federal,2227,2017-08-15T09:19:45.000Z,WARNOLD,merged pieces,2010-08-31T00:00:00.000Z,{012608DB-233E-47BA-AE8A-7C074477EC4B}
309,Shasta View Irrigation District,USBR-Federal,2274,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{7F50EC44-5D49-4F67-BE2D-EB6F061B2D7C}
310,Smallwood Vineyards,USBR-Federal,2318,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{9D4B8B61-AC04-485A-8B09-8E3E19C80ACE}
311,Stockton East Water District,USBR-Federal,2382,2015-08-24T10:34:32.000Z,JCOMMON,,2010-08-31T00:00:00.000Z,{4E930309-F148-4CE3-9ED0-AD1E4FE4CE69}
312,United Water Conservation District,USBR-Federal,2540,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{C6DE5ADE-EF40-4684-8A57-4FF7293FBB67}
313,"Anderson, Arthur Et Al (formerly Westfall, Mary)",USBR-Federal,68,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{E0B0F7B2-8F45-48A9-BCBE-2A7C6B6EF2E2}
314,"Butler, Dianne E.",USBR-Federal,293,2016-07-27T09:43:58.000Z,WARNOLD,,2010-08-31T00:00:00.000Z,{F40A24C4-3964-4F17-B5B2-461C73F6790B}
316,"Jaeger, William L. And Patricia A.",USBR-Federal,1258,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{BA7F63FF-4089-4C8B-91F7-AC2D2F3F2E72}
317,"King, Laura",USBR-Federal,1293,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{C39A686C-8821-44DC-A75B-498B9776EDB8}
318,Yolo Land Trust,USBR-Federal,2780,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{81FD8EF0-58DA-4B8E-9C44-2F9DF5DF0C34}
319,"Morehead, Joseph A. And Brenda",USBR-Federal,1655,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{C690A4C9-4E0E-47AE-9F91-46FAABDADD13}
320,"Mesquite Investors, LLC And Family Real Property Limited Partnership",USBR-Federal,1598,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{3C2D878D-5E4F-4BFD-B9EF-E539B00B95C9}
321,Sioux Creek Property,USBR-Federal,2308,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{C1892B4A-766A-4DC6-BD52-66EB8A44FB7A}
322,"Dyer, Jeffrey E. And Wing-dyer, Jan",USBR-Federal,769,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{4B721F79-5AA5-4528-8038-549D8C79E6B0}
323,Ady District Imperial County,USBR-Federal,14,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{71EED5ED-64C1-450D-95A9-0A1E9CC3231F}
324,Emmitt Dist. Imp. Co. @,USBR-Federal,845,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{889FD5ED-596B-49C9-AA94-4960AA1FB1CE}
325,Enterprise Irrigation District,USBR-Federal,848,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{98390CC4-B3AE-48AF-83DC-513A90D3C044}
326,Horsefly Irrigation District,USBR-Federal,1200,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{1FE95BF5-6C4E-43FC-BD59-BF8945A5D271}
327,Klamath Drainage District,USBR-Federal,1311,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{3F8BCF90-ABD4-4F51-A83D-8F37F1C50C84}
328,Klamath Irrigation District,USBR-Federal,1312,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{FAC928DE-8930-4B27-AA9F-432AB1F93EF4}
329,Langell Irrigation District,USBR-Federal,1377,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{C6F1CBBA-DD3F-45F3-8F04-A36161E3BE20}
330,Malin,USBR-Federal,1531,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{CEF4D37B-DF3F-46F2-967D-00D459430E84}
331,Midland Dist. Imp. Co. @,USBR-Federal,1604,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{DB0FD2A0-2E2D-4D0A-B970-EAA6DF9891EC}
332,Pine Grove Irrigation District,USBR-Federal,1909,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{C4D9F498-9924-4E2B-9D88-532D51B11BC3}
333,Plevna Dist. Imp. Co. @@,USBR-Federal,1941,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{74DEAF20-FBC1-41C4-BE3A-6E250919713E}
334,Sunnyside Irrigation District,USBR-Federal,2422,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{2A756A09-D4CB-49A3-A06F-AA96C97DA5FD}
335,Van Brimmer Ditch Company,USBR-Federal,2619,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{6FD1E399-7C3D-41B8-A32E-C41DBD426D65}
336,Colonial Realty Irrigation District,USBR-Federal,592,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{FB00F462-0B31-4D1A-A43C-913355F7BD80}
337,Poe Valley Improvement District,USBR-Federal,1944,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{56F39795-2DF8-43CA-BB6A-02EB67CDFAB6}
338,Sky Harbour,USBR-Federal,2313,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{92F566CD-F140-4649-8111-D9339A4A6FC1}
339,"Hatfield, R & B",USBR-Federal,1140,2010-08-31T00:00:00.000Z,source,,2010-08-31T00:00:00.000Z,{E71CEE50-71C6-4A6E-8B65-AB86C6FBC024}
341,Stratford Public Utilities District,USBR-Private,2390,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{F7EEE0E6-52D3-43FC-9CB2-7524E3148BBA}
342,Murphy Slough Association,USBR-Private,1687,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{A55E1038-D71E-4A92-866D-4837755CBB79}
343,Lake Arrowhead Sanitation District,USBR-Private,1344,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{0DE19E71-0B73-4649-BA29-664E334B5354}
344,Paso Robles  City Of,USBR-Private,1875,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{4BF8CEA4-5927-4394-8D18-60CBF3E0548B}
345,Green Valley Water District,USBR-Private,1092,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{C7844F90-8704-4FD8-BD9D-A2D707DC3C39}
347,Carpenter Irrigation District,USBR-Private,483,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{FB62DC74-29B9-4297-AB2E-D5BD4EF93D81}
348,Waller Tract Mutual Water Association,USBR-Private,2657,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{3A2C2251-48CB-4CE9-AE33-2EECCE9886C9}
349,Grover Beach  City Of,USBR-Private,1110,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{39D62C76-BA30-44FD-B3E0-0736E76F3443}
350,Arroyo Grande  City Of,USBR-Private,99,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{DC4EF586-53AB-4FD0-9FD8-B4BF9E6CA73F}
352,Yorba Linda Service Area,USBR-Private,2781,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{EAAE428A-DCC3-49D8-8055-B313E681ED09}
353,Port Hueneme Water Agency,USBR-Private,1954,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{BB939338-C975-43D1-9C4E-17D28172A5DB}
355,Rowland Area County Water District,USBR-Private,2114,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{53F2FD1C-CD54-4C55-A433-960B5FD29950}
356,Maywood Mutual Water Company,USBR-Private,1563,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{46F4294C-5F66-43D7-B0E8-EF28FC422DCF}
357,Long Beach Water District,USBR-Private,1465,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{D4E59D06-6B05-48A5-91FB-586F52EFD994}
358,Idyllwild County Water District,USBR-Private,1222,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{ED153EA3-3A82-4838-864D-99FC0051E469}
359,West San Bernardino County Water District,USBR-Private,2684,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{70C0E2F1-783F-4EB1-B06C-2CF217BC3A7C}
360,Santiago County Water District,USBR-Private,2228,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{A4179761-8AA1-40E0-8D08-D2CA2538622A}
361,Murrieta Community Water District,USBR-Private,1689,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{9D3967A7-884F-43D6-9AC5-7CA58614827D}
363,Maple Water Company,USBR-Private,1544,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{7D16B74D-110B-43ED-BBA7-AEC442E19F18}
364,Pico County Water District,USBR-Private,1898,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{35537FF2-7701-4AA6-8308-1157B915971A}
366,Azusa Valley Water Company,USBR-Private,118,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{59D2F5D2-421B-43C6-BEFC-1FC2822DD852}
367,Tia Juana Valley County Water District,USBR-Private,2475,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{DD28A1A7-CFDC-4D5B-94C7-24DA5056D374}
369,Hesperia  City Of,USBR-Private,1165,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{67C9911F-AC2E-46ED-91FC-01EF7870C2C5}
371,Victor Valley Water District,USBR-Private,2634,2017-04-28T09:43:40.000Z,SERYSIAN,,2004-01-16T00:00:00.000Z,{B9130B2B-3428-4390-B0E5-4A38E7FBB71C}
372,Rosedale Ranch Irrigation District,USBR-Private,2110,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{68D3861B-93D6-42DC-835D-51B1328AB661}
373,Winterhaven County Water District,USBR-Private,2754,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{8FB64993-8AD0-438D-AB71-E3B3933A354A}
375,Santa Paula Water Works,USBR-Private,2223,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{53419AE1-62AC-4D43-A402-6493C74C3092}
376,Orange County Water District,USBR-Private,1799,2017-03-10T14:44:10.000Z,KKONSTAN,"cut out ocean; see GSA; groundwater purveyor",2004-01-16T00:00:00.000Z,{E2F3BEA7-D3FC-4D04-9E46-076DAEBAB64E}
377,Calleguas Municipal Water District,USBR-Private,433,2016-07-27T09:44:17.000Z,WARNOLD,replace,2004-01-16T00:00:00.000Z,{CFF14363-99D0-441C-9F49-8B9320F042E5}
379,Ventura County Waterworks District No. 19 - Somis,USBR-Private,2630,2017-12-08T11:08:07.000Z,SERYSIAN,,2004-01-16T00:00:00.000Z,{15D2DFE9-5FB7-47E0-8690-C8910B38C113}
380,Park Water Company,USBR-Private,1869,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{9EF8CE59-448B-4B70-969A-525CBEF9A4B7}
381,East Orange County Water District,USBR-Private,785,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{45DDECA1-30FD-4051-9C54-21AC48F6E5E3}
383,Riverside Highland Water Company,USBR-Private,2087,2017-02-24T16:57:18.000Z,KKONSTAN,minor edits to existing layer,2004-01-16T00:00:00.000Z,{44722657-30CC-4119-AF55-B84B1D58A24E}
384,Gilroy  City Of,USBR-Private,995,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{A318ABA4-E73A-4942-AF16-CE456563921A}
385,Capistrano Bay Community Service District,USBR-Private,473,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{F57F0D97-9C82-4492-BD3C-AFF7E96A7618}
386,Tri - Cities Municipal Water District,USBR-Private,2506,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{E934E147-E0A7-4570-ABDA-781805BAE2E9}
390,Morgan Hill  City Of,USBR-Private,1656,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{7F70F11F-D357-420B-A991-F07986ABEF35}
392,Porterville  City Of,USBR-Private,1956,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{E66E1009-699D-4825-BB9F-9B38FA31F669}
395,Simi Valley  City Of,USBR-Private,2305,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{18FB8D52-E4E2-4967-B5BC-2DDCA09D69ED}
396,Wasco  City Of,USBR-Private,2662,2017-02-16T14:00:38.000Z,SERYSIAN,Boundary updated with Kern County GIS data,2004-01-16T00:00:00.000Z,{3AB5481D-C3DE-4111-B365-2235F7C510F5}
398,Fern Valley Water District,USBR-Private,886,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{0C60B20B-621A-4A8E-8111-6A0DCB623612}
400,Los Alisos Water District,USBR-Private,1471,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{D53A3869-ED36-4D48-90E8-C22074BF4EF4}
401,Mojave River County Water District,USBR-Private,1634,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{252EF133-BF64-455B-8DA5-F74DC94D0527}
402,Myoma Dunes Mutual Water Company,USBR-Private,1697,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{60E43D01-21BB-4AA7-802B-66716D938EC6}
403,Pinyon Pines County Water District,USBR-Private,1917,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{AAEABB88-1DB0-4C84-A1E4-BAFFD2F07E7F}
404,Questhaven Municipal Utility District,USBR-Private,1985,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{6FB19053-FA12-470A-AED2-C9CB3F4E5B46}
407,South Mesa Water Company,USBR-Private,2343,2019-01-04T13:12:58.000Z,SERYSIAN,update 2/4/2008,2004-01-16T00:00:00.000Z,{4E7C0D6D-A6DA-4C5E-919A-D3A44D23E71C}
408,Terrace Water Company,USBR-Private,2462,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{8E78D1FC-8580-47AD-9416-1D8C6B80411A}
411,Walnut Park Mutual Water Company,USBR-Private,2660,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{65434F1A-28A6-43C1-9AAB-C73D9AC750F6}
413,West Valley County Water District,USBR-Private,2689,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{85052987-6544-4865-B3C2-A2C15B8A6B5E}
414,Yuima Municipal Water District,USBR-Private,2794,2004-01-16T00:00:00.000Z,source,,2004-01-16T00:00:00.000Z,{E1032024-7C47-4791-960A-AF67CC89D604}
416,Big Bear Lake  City Of,USBR-Other,198,2016-07-26T16:54:52.000Z,WARNOLD,,,{ED49CF42-C825-4FB8-9807-54B07C3FFC83}
424,Camarillo Water System,USBR-Other,444,2016-07-27T09:44:30.000Z,WARNOLD,,,{1E2501E7-0609-4F38-ADCB-5EF3DBFA8283}
430,Elsinore Water District - Lakeland,USBR-Other,843,2016-07-27T09:52:03.000Z,WARNOLD,,,{0B79DCAD-18BB-473F-B137-A7526DA92B2B}
435,Mid-Peninsula Water District,USBR-Other,1605,2016-02-01T11:36:23.000Z,WARNOLD,,,{3A0FB065-DF68-4DCA-894B-7AEF1D590849}
436,Cortina Water District,USBR-Other,627,,source,,,{B1CCB392-68A4-4F5B-A439-5D8A5D529AB7}
465,Greenhorn Community Service District,USBR-Other,1095,2017-02-22T13:07:17.000Z,JSBROWN,CDPH Service Area Boundary dataset,,{05661AE0-8FC7-473F-A803-AB96395FBF53}
466,Grizzly Lake Resort Irrigation District,USBR-Other,1106,2017-08-15T09:19:45.000Z,WARNOLD,CDPH Service Area Boundary dataset,,{381D815A-92F4-4120-9856-6E21378F43F8}
471,Hornbrook Community Service District,USBR-Other,1198,2016-07-27T16:38:25.000Z,WARNOLD,,,{EFBDD3A2-02E8-4FDB-B772-6DECA4AB8476}
501,Sacramento River Holdings,USBR-Other,2138,2016-07-27T10:08:45.000Z,WARNOLD,,,{A2D7D956-F5BF-4748-B309-505E784954F4}
504,Ralph Lane Water System,USBR-Other,1993,,source,,,{07978452-636B-4387-8C85-253CBAB4A9D6}
510,Antelope Valley - East Kern Water Agency,SERYSIAN,79,2019-01-02T13:48:50.000Z,SERYSIAN,Updated boundary SWPAO 2019,2017-07-05T13:07:26.000Z,{F389B36E-6150-49DB-A477-A0CD9A638888}
515,San Luis Obispo  County Of,USBR-State,2183,2003-03-25T00:00:00.000Z,source,some of the retailers in SLO County,2003-03-25T00:00:00.000Z,{F1941AB4-FB10-47DC-9A47-BE8CB83C7A7E}
520,Bolinas Community Public Utility District,NorCal Private,246,2015-10-01T15:57:49.000Z,WARNOLD,,2008-11-24T00:00:00.000Z,{6409EF2C-D5DB-4158-A7FC-09E2B96E6410}
522,Coastside County Water District,NorCal Private,583,2015-10-16T15:02:24.000Z,WARNOLD,Georeferenced San Mateo 2010 General Plan LAFCo & NAIP 2012 Aerial,2008-11-24T00:00:00.000Z,{96E69AFE-CCA7-46E2-BF9A-3F2F3A9468D5}
523,Diablo Vista Water System,NorCal Private,730,2008-11-24T00:00:00.000Z,source,,2008-11-24T00:00:00.000Z,{3ADD1D3A-F2DE-4835-A665-DBE3E936348F}
524,Elk County Water District,NorCal Private,832,2015-08-26T12:48:47.000Z,WARNOLD,Mendocino County Planning Map & NAIP 2012 Aerial,2008-11-24T00:00:00.000Z,{7F9F2E3A-6D97-4FF7-BA57-6578F1F73704}
526,Grenada Irrigation District,NorCal Private,1097,2017-03-01T08:19:30.000Z,JSBROWN,Agricultural Irrigation District,2008-11-24T00:00:00.000Z,{567785A8-AC7E-45D6-8FD9-36C7C1E10F54}
527,Grizzly Flats Community Service District,NorCal Private,1104,2016-07-27T09:53:08.000Z,WARNOLD,,2008-11-24T00:00:00.000Z,{E5892A12-79BF-4E80-BC77-D97EDA8DC3E5}
531,Irish Beach Water District,NorCal Private,1243,2015-08-26T14:48:01.000Z,WARNOLD,Mendocino County Planning Map & NAIP 2012 Aerial,2008-11-24T00:00:00.000Z,{536F1087-A144-4175-9299-61455EE0469F}
532,June Lake Public Utilities District,NorCal Private,1271,2016-01-13T11:20:19.000Z,WARNOLD,,2008-11-24T00:00:00.000Z,{1162C5F8-E871-4753-8921-47150D2104FB}
535,Millview County Water District,NorCal Private,1618,2008-11-24T00:00:00.000Z,source,,2008-11-24T00:00:00.000Z,{54C4F2E0-125D-495A-B154-9F0C8C2EE09B}
537,Muir Beach Community Service District,NorCal Private,1682,2015-10-01T15:51:47.000Z,WARNOLD,MarinMap GIS shapefile,2008-11-24T00:00:00.000Z,{7D66FE76-349F-406D-9D39-3E18D14DC51A}
